ACCELERATION X,ACCELERATION Y,ACCELERATION Z,LINEAR_ACCELERATION X,LINEAR_ACCELERATION Y,LINEAR_ACCELERATION Z,GRAVITY X,GRAVITY Y,GRAVITY Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,Year,Month,Day,Hour,Minute,Second,Millisecond,Date
2.157774,-0.914435,-7.772477,-1.128417,21.513399,-11.131541,7.775320,-1.823933,-5.691018,-12.119936,-0.092301,5.662823,2014,10,13,15,34,52,769,2014-10-13 15:34:52:769,
5.255871,0.273089,-9.077316,-2.756624,2.612074,-3.929633,8.012495,-2.338985,-5.147683,14.416866,-4.660155,-10.114808,2014,10,13,15,34,53,272,2014-10-13 15:34:53:272,
10.338761,19.689466,-10.832266,4.108450,22.748806,-3.904494,6.230311,-3.059341,-6.927772,-17.893677,-0.408683,1.490183,2014,10,13,15,34,53,777,2014-10-13 15:34:53:777,
-4.742315,-4.271106,-3.515586,-13.791948,-0.519392,-3.960608,9.049634,-3.751714,0.445022,-6.233292,-2.505123,7.223435,2014,10,13,15,34,54,280,2014-10-13 15:34:54:280,
13.563751,5.770176,0.169090,-13.791948,-0.519392,-3.960608,9.049634,-3.751714,0.445022,10.085417,-2.990863,-11.124674,2014,10,13,15,34,54,782,2014-10-13 15:34:54:782,
3.113061,13.070097,-14.792276,-2.388964,14.987852,-6.904279,5.502025,-1.917756,-7.887997,-22.421127,1.166864,6.852729,2014,10,13,15,34,55,285,2014-10-13 15:34:55:285,
-1.483806,-11.748199,-10.801142,-10.798449,-9.717017,-8.503157,9.314642,-2.031181,-2.297985,9.649756,-4.836975,-7.481472,2014,10,13,15,34,55,788,2014-10-13 15:34:55:788,
5.579089,10.434081,5.726033,-2.456002,11.775581,11.185710,8.035090,-1.341501,-5.459678,-5.015739,-0.208401,6.876163,2014,10,13,15,34,56,292,2014-10-13 15:34:56:292,
9.977237,19.689466,-14.272734,4.891803,18.206408,-6.019921,5.085434,1.483058,-8.252813,11.440518,0.722342,-5.657811,2014,10,13,15,35,1,158,2014-10-13 15:35:01:158,
7.429806,15.478663,2.122759,4.911106,15.529840,11.600356,2.518700,-0.051176,-9.477597,-0.408038,2.638366,-3.442154,2014,10,13,15,35,17,997,2014-10-13 15:35:17:997,
-3.368043,-9.631723,-19.532196,-7.544279,-7.669975,-10.878803,4.176236,-1.961749,-8.653393,19.326954,0.149934,-6.718901,2014,10,13,15,35,18,502,2014-10-13 15:35:18:502,
1.786673,19.689466,-9.515455,-5.388450,14.337677,-13.520805,7.175123,5.351789,4.005350,-18.181007,2.342249,7.035793,2014,10,13,15,35,19,3,2014-10-13 15:35:19:03,
-5.106234,-15.722573,-9.848249,-7.386112,-17.511341,-0.479439,2.279879,1.788768,-9.368811,-5.780385,1.295126,1.284439,2014,10,13,15,35,19,506,2014-10-13 15:35:19:506,
1.757943,19.689466,9.544785,-7.386112,-17.511341,-0.479439,2.279879,1.788768,-9.368811,10.644928,-1.309445,-1.467139,2014,10,13,15,35,20,15,2014-10-13 15:35:20:15,
-10.047866,-19.536537,-8.268076,-14.962713,-17.193661,-0.111630,4.914847,-2.342876,-8.156446,-1.782698,-0.589260,2.708713,2014,10,13,15,35,20,517,2014-10-13 15:35:20:517,
-0.076016,19.689466,-9.118018,-8.242937,14.852430,-11.582250,8.166922,4.837036,2.464232,20.012611,4.625210,-6.337512,2014,10,13,15,35,21,32,2014-10-13 15:35:21:32,
3.350087,3.294571,-6.929718,0.669179,6.575525,1.914464,2.680907,-3.280954,-8.844181,-12.564483,1.550922,3.481045,2014,10,13,15,35,21,535,2014-10-13 15:35:21:535,
3.690063,-5.724387,-8.282441,-1.650802,-10.810419,-1.818845,2.680907,-3.280954,-8.844181,13.850879,-4.638265,-7.314344,2014,10,13,15,35,22,37,2014-10-13 15:35:22:37,
4.903924,19.689466,-11.030985,-2.280926,14.372992,-6.995708,7.184850,5.316474,-4.035277,-18.651579,-0.076756,9.030019,2014,10,13,15,35,22,539,2014-10-13 15:35:22:539,
3.041235,2.279430,-11.447577,-2.339734,4.201674,-3.477428,5.380968,-1.922245,-7.970148,-2.625740,-1.759874,-16.941128,2014,10,13,15,35,23,43,2014-10-13 15:35:23:43,
12.843097,19.630209,4.282329,8.742578,17.139193,12.835166,4.100519,2.491017,-8.552836,-5.436049,2.042093,1.463455,2014,10,13,15,35,23,545,2014-10-13 15:35:23:545,
-1.584363,-3.459472,-5.770924,8.742578,17.139193,12.835166,4.100519,2.491017,-8.552836,-5.055749,2.926262,9.343216,2014,10,13,15,35,24,48,2014-10-13 15:35:24:48,
8.796896,12.936022,-15.596727,4.559159,10.075250,-7.228394,4.237737,2.860772,-8.368334,12.666875,-4.232266,-10.325815,2014,10,13,15,35,24,550,2014-10-13 15:35:24:550,
4.721964,19.689466,-14.337378,2.510470,20.299389,-4.802769,2.211494,-0.609923,-9.534609,21.417900,6.255294,-12.044079,2014,10,13,15,35,25,54,2014-10-13 15:35:25:54,
6.572682,1.264288,-5.972037,1.426795,9.108441,-3.115455,5.145888,-7.844153,-2.856582,-7.445484,4.522121,7.222297,2014,10,13,15,35,25,557,2014-10-13 15:35:25:557,
-5.111022,-0.935983,-5.191527,-10.931027,-2.814534,2.474557,5.145888,-7.844153,-2.856582,5.095809,-3.702768,1.376130,2014,10,13,15,35,26,60,2014-10-13 15:35:26:60,
17.846977,19.689466,-15.515325,12.337172,19.899109,-7.405565,5.509806,-0.209642,-8.109759,18.944279,1.691722,-8.608596,2014,10,13,15,35,26,563,2014-10-13 15:35:26:563,
10.166379,5.480477,-12.584822,8.348731,12.745981,-6.253805,1.817648,-7.265504,-6.331017,-13.110529,2.556700,6.234795,2014,10,13,15,35,27,65,2014-10-13 15:35:27:65,
-9.066243,-1.134702,-8.878597,-11.512070,-0.227599,0.574758,2.445827,-0.907103,-9.453356,3.842109,-3.530226,-3.699863,2014,10,13,15,36,1,101,2014-10-13 15:36:01:101,
-0.028132,-2.116325,-7.865850,-1.219397,-2.236184,1.867477,1.191265,0.119860,-9.733328,2.860927,-0.329941,-2.584732,2014,10,13,15,36,13,247,2014-10-13 15:36:13:247,
-8.723872,-6.107459,-9.814731,-5.148282,-5.909338,-0.685191,-3.575591,-0.198120,-9.129540,-4.789867,1.040007,3.915516,2014,10,13,15,36,13,820,2014-10-13 15:36:13:820,
2.275090,19.689466,-3.941754,5.909638,18.711733,5.114015,-3.634548,0.977732,-9.055769,-10.092862,3.949273,7.732366,2014,10,13,15,36,14,323,2014-10-13 15:36:14:323,
11.875839,19.689466,-19.532196,13.555521,17.407043,-10.143784,-1.679682,2.282422,-9.388413,14.620086,-5.560309,-11.590458,2014,10,13,15,36,14,844,2014-10-13 15:36:14:844,
1.590348,5.786935,-17.739538,3.737648,13.611785,-12.231977,-1.679682,2.282422,-9.388413,-13.634180,2.256669,9.968380,2014,10,13,15,36,15,347,2014-10-13 15:36:15:347,
2.078766,8.217050,-10.588058,5.009268,11.909358,-1.988534,-2.930503,-3.692308,-8.599524,9.483124,-4.535457,-8.342450,2014,10,13,15,36,15,849,2014-10-13 15:36:15:849,
5.275025,19.689466,-12.144289,8.443152,19.328989,-2.870348,-3.168127,0.360477,-9.273940,-15.805510,5.626187,7.168886,2014,10,13,15,36,16,357,2014-10-13 15:36:16:357,
3.271078,8.197896,-5.924153,5.532850,14.949245,0.819565,-2.261772,-6.751349,-6.743718,8.018064,-3.773707,-5.848646,2014,10,13,15,36,16,860,2014-10-13 15:36:16:860,
6.043564,19.689466,-19.532196,5.532850,14.949245,0.819565,-2.261772,-6.751349,-6.743718,-16.353222,4.915700,12.518654,2014,10,13,15,36,17,363,2014-10-13 15:36:17:363,
-0.794276,5.624129,-9.604041,1.355417,10.338462,-1.277755,-2.149694,-4.714333,-8.326285,7.393652,-2.877775,-8.476643,2014,10,13,15,36,17,870,2014-10-13 15:36:17:870,
5.136161,19.689466,3.224092,6.545747,17.590349,12.699295,-1.409586,2.099116,-9.475203,-13.984222,3.269906,7.126295,2014,10,13,15,36,18,373,2014-10-13 15:36:18:373,
-8.242638,-3.533692,-5.696703,-6.770353,5.798457,-3.066673,-1.472284,-9.332150,-2.630031,-2.847948,2.565766,3.418110,2014,10,13,15,36,18,875,2014-10-13 15:36:18:875,
8.071452,19.689466,-14.840160,-6.770353,5.798457,-3.066673,-1.472284,-9.332150,-2.630031,12.536407,-3.876902,-10.922467,2014,10,13,15,36,19,378,2014-10-13 15:36:19:378,
7.992444,19.689466,-18.400337,12.551902,24.645164,-11.271153,-4.559458,-4.955698,-7.129184,-17.137688,6.182414,11.988180,2014,10,13,15,36,19,880,2014-10-13 15:36:19:880,
4.037222,7.774123,-9.639954,7.863756,13.235895,-2.449717,-3.826533,-5.461772,-7.190237,7.102263,-2.409971,-11.720335,2014,10,13,15,36,20,383,2014-10-13 15:36:20:383,
5.921459,18.655769,6.015731,8.545505,18.175882,15.452626,-2.624045,0.479888,-9.436895,-3.409760,0.395934,2.271912,2014,10,13,15,36,20,887,2014-10-13 15:36:20:887,
-6.944981,-5.264700,-11.311107,-3.476381,1.939902,-5.633556,-2.624045,0.479888,-9.436895,1.622485,0.125374,-3.941771,2014,10,13,15,36,21,390,2014-10-13 15:36:21:390,
4.010886,19.689466,9.652523,6.040571,16.630873,18.746300,-2.029685,3.058593,-9.093777,-4.316358,2.755510,4.902053,2014,10,13,15,36,21,894,2014-10-13 15:36:21:894,
-7.804499,-1.390882,-9.673472,-7.439084,8.102427,-7.241413,-0.365415,-9.493309,-2.432060,3.297145,-0.648025,-8.161288,2014,10,13,15,36,22,397,2014-10-13 15:36:22:397,
9.230247,19.689466,7.114670,12.418126,17.202787,16.049232,-3.187880,2.486678,-8.934562,9.265763,3.723835,-2.792351,2014,10,13,15,36,22,899,2014-10-13 15:36:22:899,
-9.470863,0.531662,-10.451589,-5.746982,-0.409558,-1.428291,-3.723881,0.941221,-9.023297,4.557827,-2.181068,-6.600707,2014,10,13,15,36,24,863,2014-10-13 15:36:24:863,
14.985907,19.689466,-4.595371,19.513941,19.666122,4.103363,-4.528034,0.023343,-8.698733,12.532275,1.462169,-8.119765,2014,10,13,15,36,25,365,2014-10-13 15:36:25:365,
-5.972935,1.130213,-10.573692,-6.704812,10.290428,-13.997999,0.731878,-9.160215,3.424307,-7.706696,0.608896,10.616106,2014,10,13,15,36,25,867,2014-10-13 15:36:25:867,
-1.898003,-0.095618,-4.133290,5.295226,2.944868,1.798494,-7.193229,-3.040487,-5.931784,-1.486752,1.276853,0.301159,2014,10,13,15,36,26,375,2014-10-13 15:36:26:375,
9.946113,19.689466,-15.965435,16.269199,23.050625,-9.265112,-6.323087,-3.361160,-6.700323,13.079597,-2.342896,-7.459287,2014,10,13,15,36,26,878,2014-10-13 15:36:26:878,
7.398682,11.114034,-3.292925,8.147469,20.789452,-1.879748,-6.323087,-3.361160,-6.700323,-4.413201,-0.039770,2.288954,2014,10,13,15,36,27,381,2014-10-13 15:36:27:381,
2.806603,3.545962,-4.712687,4.051588,12.576143,-1.096395,-1.244985,-9.030181,-3.616292,2.524732,-0.215502,-2.028554,2014,10,13,15,36,27,885,2014-10-13 15:36:27:885,
0.716465,13.445987,-8.411729,3.977667,18.805557,-0.874333,-3.261202,-5.359570,-7.537396,-9.334908,1.382408,8.402518,2014,10,13,15,36,28,388,2014-10-13 15:36:28:388,
0.687734,4.103811,-3.613748,3.842394,11.269807,2.291251,-3.154660,-7.165995,-5.904999,0.398361,0.296917,-0.982458,2014,10,13,15,36,28,891,2014-10-13 15:36:28:891,
10.910975,19.689466,5.247192,3.842394,11.269807,2.291251,-3.154660,-7.165995,-5.904999,9.160148,3.079391,-3.002199,2014,10,13,15,36,29,397,2014-10-13 15:36:29:397,
-9.102157,-8.300548,-9.920075,-11.631481,1.165228,-9.505579,2.529325,-9.465775,-0.414496,-2.514142,0.979771,2.244232,2014,10,13,15,36,29,900,2014-10-13 15:36:29:900,
7.389105,19.689466,-8.541016,8.746767,17.857153,0.996886,-1.357662,1.832312,-9.537901,10.962440,1.725476,-4.112196,2014,10,13,15,36,30,408,2014-10-13 15:36:30:408,
3.663727,6.562656,-4.439748,1.313668,15.938949,-2.785953,2.350059,-9.376292,-1.653795,-1.176247,-0.140867,0.765650,2014,10,13,15,36,30,912,2014-10-13 15:36:30:912,
4.748301,16.589573,-0.858022,1.313668,15.938949,-2.785953,2.350059,-9.376292,-1.653795,3.105018,0.295900,-1.202957,2014,10,13,15,36,31,415,2014-10-13 15:36:31:415,
3.460220,8.410980,-3.616142,1.969380,17.839197,-1.367239,1.490839,-9.428217,-2.248904,-0.204771,0.338514,-0.009860,2014,10,13,15,36,31,917,2014-10-13 15:36:31:917,
0.302268,0.967407,-8.500314,-0.269048,8.260145,-1.968632,0.571316,-7.292738,-6.531682,-0.775791,0.510032,-1.248760,2014,10,13,15,36,32,421,2014-10-13 15:36:32:421,
2.909554,11.877785,-3.470096,3.289334,15.746066,5.533449,-0.379780,-3.868282,-9.003545,0.204271,0.211753,0.130757,2014,10,13,15,36,32,923,2014-10-13 15:36:32:923,
-3.820547,-3.258359,-13.987824,-5.071368,4.165612,-7.703494,1.250821,-7.423971,-6.284330,-10.094763,1.535892,8.375907,2014,10,13,15,36,33,431,2014-10-13 15:36:33:431,
5.164892,9.402180,-6.984784,2.871845,7.398383,2.337040,2.293047,2.003797,-9.321824,6.594677,-1.076121,-5.274388,2014,10,13,15,36,33,935,2014-10-13 15:36:33:935,
2.105102,7.285706,-8.524256,1.626710,10.385448,0.767342,0.478391,-3.099743,-9.291597,-9.411967,0.408852,4.067980,2014,10,13,15,36,34,436,2014-10-13 15:36:34:436,
4.789002,7.968053,-3.252224,4.304625,9.312696,6.449830,0.484377,-1.344643,-9.702053,1.463298,0.050929,-0.872715,2014,10,13,15,36,34,945,2014-10-13 15:36:34:945,
4.398747,8.930522,-2.656068,4.304625,9.312696,6.449830,0.484377,-1.344643,-9.702053,-0.556482,0.099941,0.276708,2014,10,13,15,36,35,447,2014-10-13 15:36:35:447,
-0.612317,0.414347,-8.564958,-1.901894,1.378312,1.108665,1.289577,-0.963965,-9.673622,3.738664,-1.026043,-3.887411,2014,10,13,15,36,35,958,2014-10-13 15:36:35:958,
3.615843,13.771598,-0.999280,0.554707,10.516082,7.730129,3.061136,3.255516,-8.729409,-5.808358,0.221414,2.620297,2014,10,13,15,36,36,461,2014-10-13 15:36:36:461,
4.274249,7.228245,-2.452560,2.119916,8.088212,7.075913,2.154333,-0.859967,-9.528474,0.408526,-0.049163,-0.417837,2014,10,13,15,36,36,972,2014-10-13 15:36:36:972,
1.765125,11.511472,-9.944017,-0.199766,8.622568,-0.780809,1.964891,2.888904,-9.163208,10.669166,-0.069407,-12.749338,2014,10,13,15,36,37,476,2014-10-13 15:36:37:476,
5.282207,0.481384,-9.465178,3.350685,-4.633080,-1.323844,1.931522,5.114464,-8.141334,-6.404893,-1.244393,4.183039,2014,10,13,15,36,37,984,2014-10-13 15:36:37:984,
4.386776,16.723648,-8.155549,2.603245,11.771392,0.118812,1.783531,4.952257,-8.274361,8.344656,0.289615,-4.220825,2014,10,13,15,36,38,487,2014-10-13 15:36:38:487,
3.362058,7.379079,-4.966472,1.411981,6.079926,4.556166,1.950077,1.299154,-9.522638,-2.297336,-0.150339,0.944642,2014,10,13,15,36,38,995,2014-10-13 15:36:38:995,
3.251925,9.416545,-2.601001,0.231040,5.331289,5.786786,1.950077,1.299154,-9.522638,1.083794,0.123439,-0.497725,2014,10,13,15,36,39,498,2014-10-13 15:36:39:498,
3.455432,8.480412,-2.670433,0.162058,3.507954,5.114015,3.293374,4.972458,-7.784448,0.805760,-0.187618,-0.447657,2014,10,13,15,36,40,0,2014-10-13 15:36:40:00,
-1.244386,19.689466,-10.286388,-4.567538,14.012664,-3.013103,3.323152,5.676802,-7.273285,14.252573,-1.943169,-9.303199,2014,10,13,15,36,40,508,2014-10-13 15:36:40:508,
1.698088,-0.603189,-4.334403,-1.326388,-8.177845,1.110461,3.024475,7.574656,-5.444864,1.699498,-0.909862,-1.942222,2014,10,13,15,36,41,10,2014-10-13 15:36:41:10,
2.598307,19.144186,-12.785934,-3.178004,11.590929,-10.387693,3.024475,7.574656,-5.444864,-14.463894,2.099546,9.644668,2014,10,13,15,36,41,525,2014-10-13 15:36:41:525,
7.441777,19.689466,-11.019014,1.575534,13.751098,-5.871929,5.866243,5.938368,-5.147085,12.671587,-1.699187,-9.515179,2014,10,13,15,36,42,34,2014-10-13 15:36:42:34,
3.675698,9.936087,-2.818873,-0.429011,3.715951,3.555390,4.104709,6.220136,-6.374263,-2.311377,-0.079980,0.924414,2014,10,13,15,36,42,537,2014-10-13 15:36:42:537,
6.917447,19.689466,6.650195,3.293075,13.719225,13.534272,3.624372,5.970241,-6.884078,8.765179,1.768271,-1.619433,2014,10,13,15,36,43,40,2014-10-13 15:36:43:40,
2.231995,-0.042946,-2.984073,3.293075,13.719225,13.534272,3.624372,5.970241,-6.884078,0.128027,-0.009659,0.322543,2014,10,13,15,36,43,551,2014-10-13 15:36:43:551,
5.387552,16.275932,3.406051,0.016011,8.572140,6.228665,5.371541,7.703793,-2.822614,-1.213141,1.447623,0.588860,2014,10,13,15,36,44,64,2014-10-13 15:36:44:64,
8.775348,19.689466,-9.915287,4.784064,12.186786,-5.021539,3.991284,7.502680,-4.893748,15.433722,-1.670399,-9.151917,2014,10,13,15,36,44,566,2014-10-13 15:36:44:566,
-7.222708,-2.954295,-7.983166,-11.002404,-11.153987,-4.156035,3.779696,8.199692,-3.827132,4.483868,0.299275,-5.376620,2014,10,13,15,36,45,71,2014-10-13 15:36:45:71,
3.050812,12.126781,-0.369605,-5.824943,8.202535,-1.780388,8.875754,3.924246,1.410783,-2.023845,0.036158,0.682605,2014,10,13,15,36,45,588,2014-10-13 15:36:45:588,
3.558382,9.495554,-0.884358,-0.784700,1.701828,3.185785,4.343082,7.793725,-4.070143,0.078986,-0.027758,-0.275068,2014,10,13,15,36,46,90,2014-10-13 15:36:46:90,
3.050812,9.502736,-0.697610,-1.063474,1.212514,2.544887,4.114286,8.290223,-3.242497,-0.177819,0.021265,-0.052422,2014,10,13,15,36,46,593,2014-10-13 15:36:46:593,
-7.411850,-6.303783,-9.163507,-11.236288,-14.786440,-6.067057,3.824438,8.482656,-3.096451,-7.276742,0.547505,5.533824,2014,10,13,15,36,47,96,2014-10-13 15:36:47:96,
1.128268,19.689466,2.168249,-6.722021,18.384926,-3.562273,7.850288,1.304541,5.730522,-8.039458,2.118767,5.361250,2014,10,13,15,36,47,599,2014-10-13 15:36:47:599,
3.788226,19.689466,-5.653608,-0.723498,11.514015,-2.657863,4.511724,8.175450,-2.995745,12.481796,0.363211,-5.945466,2014,10,13,15,36,48,103,2014-10-13 15:36:48:103,
2.081160,7.486818,-2.404676,-0.506523,-1.161487,1.426795,2.587683,8.648306,-3.831471,-1.057792,-0.201359,0.820033,2014,10,13,15,36,48,613,2014-10-13 15:36:48:613,
1.968632,9.210644,-2.905065,-1.509544,0.489465,-0.074520,3.478177,8.721179,-2.830545,-0.111837,-0.040504,0.217094,2014,10,13,15,36,49,116,2014-10-13 15:36:49:116,
2.581548,8.999954,-2.634520,-0.389507,0.256030,0.664690,2.971055,8.743924,-3.299210,-0.305754,-0.035167,0.103113,2014,10,13,15,36,49,627,2014-10-13 15:36:49:627,
5.926248,19.689466,1.789965,3.057545,10.899453,5.057302,2.868703,8.790012,-3.267337,-12.148299,2.799502,5.244079,2014,10,13,15,36,50,130,2014-10-13 15:36:50:130,
4.020463,19.689466,7.679701,-0.109086,10.797850,7.911789,4.129549,8.891616,-0.232088,-7.184089,3.563276,5.474171,2014,10,13,15,36,50,641,2014-10-13 15:36:50:641,
2.729989,6.227468,0.073322,0.927155,-3.090316,2.542642,1.802834,9.317784,-2.469320,0.640278,-0.457032,-0.460417,2014,10,13,15,36,51,144,2014-10-13 15:36:51:144,
3.982156,9.454852,0.849044,-0.662446,1.100136,-1.340304,4.644602,8.354716,2.189348,-0.639233,-0.276968,0.309777,2014,10,13,15,36,51,653,2014-10-13 15:36:51:653,
0.472256,-2.168997,-12.812271,-3.474286,-11.134086,-13.282882,3.946542,8.965088,0.470610,-11.968321,2.488458,10.594905,2014,10,13,15,36,52,156,2014-10-13 15:36:52:156,
-9.626487,6.426187,-9.371803,-16.669031,5.195567,-16.084097,7.042544,1.230620,6.712294,7.298020,-2.814420,-9.061353,2014,10,13,15,36,52,664,2014-10-13 15:36:52:664,
0.994192,7.391050,-4.870704,-6.544251,1.155053,-4.198083,7.538443,6.235998,-0.672621,1.267558,-1.250611,0.486613,2014,10,13,15,36,53,168,2014-10-13 15:36:53:168,
0.723647,8.178742,-6.015132,-6.544251,1.155053,-4.198083,7.538443,6.235998,-0.672621,-0.146022,0.158727,0.393934,2014,10,13,15,36,53,672,2014-10-13 15:36:53:672,
1.585560,8.243386,-5.620089,0.031424,1.644517,1.465700,1.554136,6.598869,-7.085790,0.186341,0.129964,-0.389036,2014,10,13,15,36,54,180,2014-10-13 15:36:54:180,
-4.967370,13.163470,-14.229638,-7.046285,6.302287,-7.538443,2.078915,6.861184,-6.691195,16.069414,-0.672174,-8.706619,2014,10,13,15,36,54,683,2014-10-13 15:36:54:683,
-3.463811,-2.532916,-19.032408,-5.925200,-11.793239,-21.119553,2.461389,9.260324,2.087145,10.878380,4.364396,0.954264,2014,10,13,15,36,55,187,2014-10-13 15:36:55:187,
-7.404667,-19.536537,-18.397943,-5.530756,-25.675119,-25.812338,-1.873912,6.138584,7.414394,-7.173604,0.872463,0.484483,2014,10,13,15,36,55,690,2014-10-13 15:36:55:690,
1.042076,-19.536537,-19.532196,2.202366,-23.208195,-28.551155,-1.160290,3.671658,9.018958,-0.476286,0.824526,-7.349471,2014,10,13,15,36,56,192,2014-10-13 15:36:56:192,
-0.949899,-3.327791,0.944812,0.254384,-1.202338,-8.552687,-1.204283,-2.125453,9.497499,-0.817183,0.461274,-0.580780,2014,10,13,15,36,56,701,2014-10-13 15:36:56:701,
5.705981,-4.098724,-16.097116,5.651064,-8.053347,-25.070734,0.054917,3.954623,8.973618,10.339331,13.138987,0.232016,2014,10,13,15,36,57,205,2014-10-13 15:36:57:205,
-1.579575,1.963395,-19.532196,-0.681300,5.520131,-28.626871,-0.898275,-3.556736,9.094674,9.023723,9.500044,12.433556,2014,10,13,15,36,57,707,2014-10-13 15:36:57:707,
-19.605518,17.334169,-5.026327,-15.356858,19.290682,-13.645603,-4.248661,-1.956512,8.619276,15.358850,8.957825,0.181949,2014,10,13,15,36,58,340,2014-10-13 15:36:58:340,
-13.440450,19.689466,18.977940,-12.085332,19.190424,9.278279,-1.355118,0.499041,9.699659,-10.802972,-4.148125,4.240606,2014,10,13,15,36,58,862,2014-10-13 15:36:58:862,
-10.272921,0.388010,-5.167585,-7.075016,-2.281674,-14.045435,-3.197905,2.669685,8.877850,-14.343982,-5.997406,6.080323,2014,10,13,15,36,59,385,2014-10-13 15:36:59:385,
-5.589862,-19.536537,-19.532196,-3.328838,-18.284668,-28.992136,-3.197905,2.669685,8.877850,-3.542201,0.739327,-4.451947,2014,10,13,15,36,59,888,2014-10-13 15:36:59:888,
1.156998,-0.303914,-14.500183,1.495029,5.064934,-22.699726,-0.338031,-5.368848,8.199542,14.042998,11.858606,-2.181856,2014,10,13,15,37,0,391,2014-10-13 15:37:00:391,
-16.777967,19.689466,1.842638,-16.356138,19.632154,-7.954735,-0.421828,0.057311,9.797373,20.866016,3.284293,-2.173334,2014,10,13,15,37,0,896,2014-10-13 15:37:00:896,
-4.016872,15.734843,19.693806,-0.408211,10.278158,12.388198,-3.608660,5.456685,7.305607,3.197496,-1.354921,2.254973,2014,10,13,15,37,1,399,2014-10-13 15:37:01:399,
2.725200,-9.808895,-0.932242,5.031714,-14.739603,-9.089288,-3.608660,5.456685,7.305607,-1.743200,-3.186111,-0.439081,2014,10,13,15,37,1,903,2014-10-13 15:37:01:903,
-9.497200,12.057349,17.407343,-9.003097,21.842152,17.837700,-0.494103,-9.784803,-0.430358,-13.402397,6.706967,-0.650011,2014,10,13,15,37,2,407,2014-10-13 15:37:02:407,
