0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,4,1,0,0,0,0,64,0,0,0,0,0,0,1,0,412,0,0,0,0,1,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,40,0,0,4,0,9,0,1,0,59,0,0,0,142,1,0,0,0,6,1,125,2,39,3,0,33,1,0,4,0,96,0,0,21,0,1,1,0,0,1,0,4,0,0,0,0,2
0,0,0,0,582,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,134,4,9,0,1,0,5,0,107,0,6,0,0,2,0,0,0,0,1,47,0,0,0,1,1,2,0,0,5,0,0,0,0,131,10,1,0,7,0,0,0,1,0,0,0,0,124
2,2,0,89,0,18,1,286,0,15,5,0,0,5,0,0,1,0,0,2,0,0,1,0,2,0,4,1,1,0,1,14,0,0,0,0,63,11,20,0,26,1,0,1,4,0,0,1,0,23
0,0,0,1,0,0,3,92,87,96,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,44,3,2,99,3,2,0,0,0,0,149,0,0,1,0,0,8,1,0,0,0,0,3,0
0,0,0,1,0,1,4,3,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0,2,0,3,104,0,1,1,0,0,0,206,0,0,139,1,1,1,0,111,0,0,2,0,12
0,0,0,0,0,0,2,0,0,0,0,0,88,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,84,1,0,0,0,0,0,2,0,0,0,0,1,0,232,0,0,0,0,1,0,2,0,0,0,0,0,0,66,204,0,0,0,0,0
1,1,0,1,1,2,8,49,1,0,0,1,4,0,0,148,2,0,0,66,0,3,81,0,2,0,2,0,174,0,0,1,0,1,5,0,31,0,0,6,0,0,3,0,0,0,0,2,2,2
0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,119,0,0,143,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0,323,1,0,0,0,0,1,0
0,0,0,0,0,0,1,2,178,0,1,0,0,0,0,1,0,0,0,0,0,0,34,0,0,2,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,2,321,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0
0,0,0,0,0,162,0,0,1,1,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,286,0,0,0,22,0,0
0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,46,1,2,0,0,0,0,0,260,0,3,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,276,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,2,0,17,0,5,4,1,0,0,1,0,0,1,0,0,6,0,134,9,0,1,1,0,0,0,0,103,2,0,0,2,2,0,0,0,2,14,2,0,51,1,1,1,0,0,0,1,234,0
3,48,0,6,0,9,0,1,0,1,1,1,13,20,0,1,11,0,54,124,0,1,1,0,0,0,51,1,0,0,2,1,0,0,14,2,16,4,11,1,126,1,65,1,1,0,5,1,1,1
0,0,2,0,0,24,84,2,0,2,0,0,0,120,0,0,93,0,125,0,0,0,1,0,0,0,2,1,22,0,10,0,0,0,0,0,4,0,106,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,1,144,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,112,0,0,0,1,2,0,0,1,4,0,2,33,0,0,0,0,0,0,0,363,0,0,0,0,79,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,577,0,1,0,1,3,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94,484,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,8,5,0,0,0,0,0,0,0,0,1,0
0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,360,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,2,2,1,0,0,5,0,1,56,519,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,86,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49,0,0,0,2,1,0,0,0,0,1,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,442,0,3,0,5,2,0,0,0,0,1,0,0,0,0,1,0,3,96,0,0,1,0,0,0,9,1,0,1,0,1,0,0,6,0,1,5,3,0,1,0,15,0,0,0,1,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,339
0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,428
0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0
0,1,0,1,0,0,1,1,0,2,0,0,0,1,0,1,1,0,76,3,0,400,1,0,0,0,96,0,1,0,0,0,0,0,1,0,5,0,5,0,1,0,0,0,0,0,0,1,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,7,1,0,0,0,0,1,0,2,0,0,0,0,341,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,0,0,0,0,0,236,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,240,0,0,0,0,0,0,0
0,0,0,0,0,6,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,2,2,0,0,1,0,0,0,0,388,0,0,0,0,0,0,0
0,22,0,1,0,4,11,0,98,120,1,1,0,9,0,0,0,0,0,0,0,2,0,0,1,0,4,3,0,0,278,0,0,2,4,0,1,0,1,0,29,7,0,0,0,0,0,0,1,0
0,1,0,1,0,2,0,0,90,3,2,1,0,242,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,228,0,0,8,0,0,1,0,0,2,13,1,0
0,0,0,0,0,0,0,1,0,592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,572,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,2,202,0,0,0,0,0,0,1,0,0,0,2,0,154,0,0,93,0,0,3,0,107,0,5,0,0,0,0,1,22,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0
0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,1,0,0,0,0,8,0,0,0,0,0,0,0,425,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,72,0,4,0,2,3,1,0,51,1,0,0,115,0,0,19,0,150,28,0,4,0,0,106,0,1,1,0,0,0,0,0,0,8,0,1,1,29,0,3,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,360,0,73,0,0,1,0,0,0,0,2,0,5,2,0,0,0,0,0,0,0,0,148,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,1,61,0,1,0,0,0,0,0,518,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,0,2,134,0,0,1,0,0,0,24,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,2,182,0,238,0,0,0,0,0,1,0,0,0
0,0,0,1,0,2,141,0,0,449,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
0,0,0,23,0,3,0,0,0,330,0,0,0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,1,0,112,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,239,0,0,0,1,0,26,0,0,4,5,0,1,0,1,0,302,1,0,1,0,0,9,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,0,26,0,0,5,5,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,501,1,0,3,0,2,0,0,1,0,4,0,0,0,0,0,0
0,126,0,0,0,5,187,0,1,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,255,5,0,0,2,3,0,8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,360,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,516,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,226,373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,539,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,40,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,1,1,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,120,0,0,1,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,116,0,0,0,0,0,0,1,0,0
152,0,0,100,0,0,0,1,0,0,0,0,1,1,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
293,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,56,0,0,0,0,0,228,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
